date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:52:45	611/611	---M-Z	200	added ('OK')	application/x-javascript	etag:%22263-5f3cef30-1c886dae569d2a77;gz%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/tables/table-filter.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/tables/table-filter.js	(from https://nsdbytes.com/template/osam/dark/table-filter.html)
19:52:45	14291/14291	---M-Z	200	added ('OK')	application/x-javascript	etag:%2237d3-5f3cef36-91b9921a738e9fd5;gz%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/charts/c3.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/charts/c3.js	(from https://nsdbytes.com/template/osam/dark/chart-c3.html)
19:52:46	126769/126769	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ef31-5f3ceb00-bd6a186d5f4ee0e6;gz%22	https://nsdbytes.com/template/osam/dark/assets/bundles/morrisscripts.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/bundles/morrisscripts.bundle.js	(from https://nsdbytes.com/template/osam/dark/chart-morris.html)
19:52:46	7638/7638	---M-Z	200	added ('OK')	application/x-javascript	etag:%221dd6-5f3cef32-75344515bab80e0;gz%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/charts/morris.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/charts/morris.js	(from https://nsdbytes.com/template/osam/dark/chart-morris.html)
19:52:47	51904/51904	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cac0-5f3ceafb-23692839a3ead5fb;gz%22	https://nsdbytes.com/template/osam/dark/assets/bundles/flotscripts.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/bundles/flotscripts.bundle.js	(from https://nsdbytes.com/template/osam/dark/chart-flot.html)
19:52:47	43402/43402	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a98a-5f3cef38-a320631b86ada31d;gz%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/charts/flot.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/charts/flot.js	(from https://nsdbytes.com/template/osam/dark/chart-flot.html)
19:52:47	4488/4488	---M-Z	200	added ('OK')	application/x-javascript	etag:%221188-5f3cef34-efbe63c4e0347b52;gz%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/charts/chartjs.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/charts/chartjs.js	(from https://nsdbytes.com/template/osam/dark/chart-chartjs.html)
19:52:48	1753/1753	---M-Z	200	added ('OK')	application/x-javascript	etag:%226d9-5f3cef32-200412f8b0843b60;gz%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/charts/jquery-knob.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/charts/jquery-knob.js	(from https://nsdbytes.com/template/osam/dark/chart-jquery-knob.html)
19:52:48	6476/6476	---M-Z	200	added ('OK')	application/x-javascript	etag:%22194c-5f3cef38-430e8ef90f453169;gz%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/charts/sparkline.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/charts/sparkline.js	(from https://nsdbytes.com/template/osam/dark/chart-sparkline.html)
19:52:48	10535/10535	---M-Z	200	added ('OK')	application/x-javascript	etag:%222927-5f3cecbc-ec2ff120fb6f15ec;gz%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/widgets.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/widgets.js	(from https://nsdbytes.com/template/osam/dark/widgets.html)
19:52:49	52098/52098	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cb82-5f3ceaf8-6e514ac5c4d3f839;gz%22	https://nsdbytes.com/template/osam/dark/assets/bundles/lightgallery.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/bundles/lightgallery.bundle.js	(from https://nsdbytes.com/template/osam/dark/page-gallery.html)
19:52:49	113/113	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2271-5f3cef2d-5db0b3e50542da64;;;%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/medias/image-gallery.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/medias/image-gallery.js	(from https://nsdbytes.com/template/osam/dark/page-gallery.html)
19:52:50	375816/375816	---M-Z	200	added ('OK')	application/x-javascript	etag:%225bc08-5f3ceafc-c0800e335acf562c;gz%22	https://nsdbytes.com/template/osam/dark/assets/bundles/jvectormap.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/bundles/jvectormap.bundle.js	(from https://nsdbytes.com/template/osam/dark/map-jvectormap.html)
19:52:50	3464/3464	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d88-5f3cef23-6f91f9e53bd467d9;gz%22	https://nsdbytes.com/template/osam/dark/assets/js/pages/maps/jvectormap.js	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/js/pages/maps/jvectormap.js	(from https://nsdbytes.com/template/osam/dark/map-jvectormap.html)
19:52:51	68536/68536	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Sep%202021%2000:52:51%20GMT	https://nsdbytes.com/template/osam/dark/GET	D:/Plantillas/12/nsdbytes.com/template/osam/dark/GET	(from https://nsdbytes.com/template/osam/dark/assets/bundles/vendorscripts.bundle.js)
19:52:52	68536/68536	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Sep%202021%2000:52:51%20GMT	https://nsdbytes.com/template/osam/dark/Error%20pJS%20-%20No%20image.src	D:/Plantillas/12/nsdbytes.com/template/osam/dark/Error%20pJS%20-%20No%20image.src	(from https://nsdbytes.com/template/osam/dark/assets/bundles/vendorscripts.bundle.js)
19:52:53	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228aba-5f3ceb31-ebbe4c1369cf75eb;;;%22	https://nsdbytes.com/template/osam/fluid/assets/fonts/simple-Line-Icons.eot	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/fonts/simple-Line-Icons.eot	(from https://nsdbytes.com/template/osam/fluid/assets/css/site.min.css)
19:52:54	59324/59324	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22e7bc-5f3ceb2e-12bbf2a440ce95bb;;;%22	https://nsdbytes.com/template/osam/fluid/assets/fonts/simple-Line-Icons.woff	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/fonts/simple-Line-Icons.woff	(from https://nsdbytes.com/template/osam/fluid/assets/css/site.min.css)
19:52:54	35304/35304	---M--	200	added ('OK')	application/x-font-ttf	etag:%2289e8-5f3ceb35-1670a39e89de1f16;;;%22	https://nsdbytes.com/template/osam/fluid/assets/fonts/simple-Line-Icons.ttf	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/fonts/simple-Line-Icons.ttf	(from https://nsdbytes.com/template/osam/fluid/assets/css/site.min.css)
19:52:55	180772/180772	---M-Z	200	added ('OK')	image/svg+xml	etag:%222c224-5f3ceb2d-7c26e8ee62ccbf19;gz%22	https://nsdbytes.com/template/osam/fluid/assets/fonts/simple-Line-Icons.svg	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/fonts/simple-Line-Icons.svg	(from https://nsdbytes.com/template/osam/fluid/assets/css/site.min.css)
19:52:55	42175/42175	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a4bf-5f3ceb33-f628bedf25486d56;;;%22	https://nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfont.eot	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfont.eot	(from https://nsdbytes.com/template/osam/fluid/assets/css/site.min.css)
19:52:56	42175/42175	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a4bf-5f3ceb33-f628bedf25486d56;;;%22	https://nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfont.eot?	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfontd41d.eot	(from https://nsdbytes.com/template/osam/fluid/assets/css/site.min.css)
19:52:56	48376/48376	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22bcf8-5f3ceb2a-49fab7b94b57a95a;;;%22	https://nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfont.woff	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfont.woff	(from https://nsdbytes.com/template/osam/fluid/assets/css/site.min.css)
19:52:57	84188/84188	---M--	200	added ('OK')	application/x-font-ttf	etag:%22148dc-5f3ceb30-697a37c5edd6898d;;;%22	https://nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfont.ttf	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfont.ttf	(from https://nsdbytes.com/template/osam/fluid/assets/css/site.min.css)
19:52:58	159314/159314	---M-Z	200	added ('OK')	image/svg+xml	etag:%2226e52-5f3ceb2c-44029fe65cc1b364;gz%22	https://nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfont.svg	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/fonts/weathericons-regular-webfont.svg	(from https://nsdbytes.com/template/osam/fluid/assets/css/site.min.css)
19:52:58	22388/22388	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:59:22%20GMT	https://nsdbytes.com/template/osam/fluid/app-compose.html	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/app-compose.html	(from https://nsdbytes.com/template/osam/fluid/app-inbox.html)
19:52:58	23899/23899	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:58:33%20GMT	https://nsdbytes.com/template/osam/fluid/app-inbox-detail.html	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/app-inbox-detail.html	(from https://nsdbytes.com/template/osam/fluid/app-inbox.html)
19:52:59	264392/264392	---M-Z	200	added ('OK')	application/x-javascript	etag:%22408c8-5f3ceb20-549511975edacf38;gz%22	https://nsdbytes.com/template/osam/fluid/assets/bundles/fullcalendarscripts.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/bundles/fullcalendarscripts.bundle.js	(from https://nsdbytes.com/template/osam/fluid/app-calendar.html)
19:53:00	2391/2391	---M-Z	200	added ('OK')	application/x-javascript	etag:%22957-5f3cecc4-42acf41b6c767798;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/calendar.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/calendar.js	(from https://nsdbytes.com/template/osam/fluid/app-calendar.html)
19:53:00	24971/24971	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:58:54%20GMT	https://nsdbytes.com/template/osam/fluid/page-invoices-detail.html	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/page-invoices-detail.html	(from https://nsdbytes.com/template/osam/fluid/page-invoices.html)
19:53:00	83319/83319	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214577-5f3ceb1c-44384cce0db5b3c8;gz%22	https://nsdbytes.com/template/osam/fluid/assets/bundles/datatablescripts.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/bundles/datatablescripts.bundle.js	(from https://nsdbytes.com/template/osam/fluid/page-invoices.html)
19:53:00	6576/6576	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219b0-5f3cef3e-b277b800e476c477;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/tables/invoice.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/tables/invoice.js	(from https://nsdbytes.com/template/osam/fluid/page-invoices.html)
19:53:01	495/495	---M-Z	200	added ('OK')	text/css	etag:%221ef-5f3ceb06-e81de0bd8d37ba1c;gz%22	https://nsdbytes.com/template/osam/fluid/assets/css/demo.css	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/css/demo.css	(from https://nsdbytes.com/template/osam/fluid/ui-helper-class.html)
19:53:02	3857/3857	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f11-5f3cef47-d226d3a48bb085ee;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/ui/dialogs.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/ui/dialogs.js	(from https://nsdbytes.com/template/osam/fluid/ui-dialogs.html)
19:53:02	688/688	---M-Z	200	added ('OK')	application/x-javascript	etag:%222b0-5f3cef42-7ae6661250fe8d26;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/forms/dropify.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/forms/dropify.js	(from https://nsdbytes.com/template/osam/fluid/ui-modals.html)
19:53:02	3059/3059	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bf3-5f3cef44-571db014354b75a;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/forms/form-wizard.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/forms/form-wizard.js	(from https://nsdbytes.com/template/osam/fluid/ui-modals.html)
19:53:03	469/469	---M-Z	200	added ('OK')	application/x-javascript	etag:%221d5-5f3cef46-9749fc794263bff3;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/ui/sortable-nestable.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/ui/sortable-nestable.js	(from https://nsdbytes.com/template/osam/fluid/ui-nestable.html)
19:53:03	1847/1847	---M-Z	200	added ('OK')	application/x-javascript	etag:%22737-5f3cecc1-d5fa1bb8b29fea19;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/range-sliders.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/range-sliders.js	(from https://nsdbytes.com/template/osam/fluid/ui-range-sliders.html)
19:53:04	3801/3801	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ed9-5f3cef43-f6a0f8a5b4be0ff3;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/forms/advanced-form-elements.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/forms/advanced-form-elements.js	(from https://nsdbytes.com/template/osam/fluid/forms-advanced.html)
19:53:05	68533/68533	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Sep%202021%2000:53:04%20GMT	https://nsdbytes.com/template/osam/fluid/cropped.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/cropped.jpg	(from https://nsdbytes.com/template/osam/fluid/forms-cropping.html)
19:53:05	105/105	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2269-5f3cef42-c76604d2d041a109;;;%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/forms/editors.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/forms/editors.js	(from https://nsdbytes.com/template/osam/fluid/forms-editors.html)
19:53:06	7234/7234	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c42-5f3cef3e-c644e1597cd6ddf0;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/tables/jquery-datatable.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/tables/jquery-datatable.js	(from https://nsdbytes.com/template/osam/fluid/table-jquery-datatable.html)
19:53:06	62/62	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223e-5f3cef40-f559e179791c8c9f;;;%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/tables/editable-table.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/tables/editable-table.js	(from https://nsdbytes.com/template/osam/fluid/table-editable.html)
19:53:06	611/611	---M-Z	200	added ('OK')	application/x-javascript	etag:%22263-5f3cef40-ec45a8b94039d626;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/tables/table-filter.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/tables/table-filter.js	(from https://nsdbytes.com/template/osam/fluid/table-filter.html)
19:53:07	14291/14291	---M-Z	200	added ('OK')	application/x-javascript	etag:%2237d3-5f3cef51-c4bf99779a6f17e1;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/charts/c3.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/charts/c3.js	(from https://nsdbytes.com/template/osam/fluid/chart-c3.html)
19:53:07	126769/126769	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ef31-5f3ceb1f-97dbf66a7f650985;gz%22	https://nsdbytes.com/template/osam/fluid/assets/bundles/morrisscripts.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/bundles/morrisscripts.bundle.js	(from https://nsdbytes.com/template/osam/fluid/chart-morris.html)
19:53:08	7638/7638	---M-Z	200	added ('OK')	application/x-javascript	etag:%221dd6-5f3cef4d-ad7e713357f61e50;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/charts/morris.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/charts/morris.js	(from https://nsdbytes.com/template/osam/fluid/chart-morris.html)
19:53:08	51904/51904	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cac0-5f3ceb19-cd7489de56052ff3;gz%22	https://nsdbytes.com/template/osam/fluid/assets/bundles/flotscripts.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/bundles/flotscripts.bundle.js	(from https://nsdbytes.com/template/osam/fluid/chart-flot.html)
19:53:09	43402/43402	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a98a-5f3cef53-cbe9d612a3ad7b5;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/charts/flot.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/charts/flot.js	(from https://nsdbytes.com/template/osam/fluid/chart-flot.html)
19:53:09	4488/4488	---M-Z	200	added ('OK')	application/x-javascript	etag:%221188-5f3cef4e-7b6872e471e9d64;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/charts/chartjs.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/charts/chartjs.js	(from https://nsdbytes.com/template/osam/fluid/chart-chartjs.html)
19:53:10	1753/1753	---M-Z	200	added ('OK')	application/x-javascript	etag:%226d9-5f3cef4c-13019d38f0bcce51;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/charts/jquery-knob.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/charts/jquery-knob.js	(from https://nsdbytes.com/template/osam/fluid/chart-jquery-knob.html)
19:53:10	6476/6476	---M-Z	200	added ('OK')	application/x-javascript	etag:%22194c-5f3cef53-934c0acef01e4a22;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/charts/sparkline.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/charts/sparkline.js	(from https://nsdbytes.com/template/osam/fluid/chart-sparkline.html)
19:53:10	10535/10535	---M-Z	200	added ('OK')	application/x-javascript	etag:%222927-5f3cecc5-db5534801ec5fcc3;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/widgets.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/widgets.js	(from https://nsdbytes.com/template/osam/fluid/widgets.html)
19:53:11	52098/52098	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cb82-5f3ceb17-bce576fe3c2fcf6a;gz%22	https://nsdbytes.com/template/osam/fluid/assets/bundles/lightgallery.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/bundles/lightgallery.bundle.js	(from https://nsdbytes.com/template/osam/fluid/page-gallery.html)
19:53:11	113/113	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2271-5f3cef4b-a42caa1d9d9ba821;;;%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/medias/image-gallery.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/medias/image-gallery.js	(from https://nsdbytes.com/template/osam/fluid/page-gallery.html)
19:53:11	3464/3464	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d88-5f3cef3c-a2ea39e75cf5507a;gz%22	https://nsdbytes.com/template/osam/fluid/assets/js/pages/maps/jvectormap.js	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/assets/js/pages/maps/jvectormap.js	(from https://nsdbytes.com/template/osam/fluid/map-jvectormap.html)
19:53:12	68536/68536	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Sep%202021%2000:53:12%20GMT	https://nsdbytes.com/template/osam/fluid/GET	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/GET	(from https://nsdbytes.com/template/osam/fluid/assets/bundles/vendorscripts.bundle.js)
19:53:13	68536/68536	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Sep%202021%2000:53:13%20GMT	https://nsdbytes.com/template/osam/fluid/Error%20pJS%20-%20No%20image.src	D:/Plantillas/12/nsdbytes.com/template/osam/fluid/Error%20pJS%20-%20No%20image.src	(from https://nsdbytes.com/template/osam/fluid/assets/bundles/vendorscripts.bundle.js)
19:53:14	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228aba-5f3ceb77-ab2f3fdb75d85e1;;;%22	https://nsdbytes.com/template/osam/hmenu/assets/fonts/simple-Line-Icons.eot	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/fonts/simple-Line-Icons.eot	(from https://nsdbytes.com/template/osam/hmenu/assets/css/site.min.css)
19:53:15	59324/59324	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22e7bc-5f3ceb75-c5bcfa5c8885ca16;;;%22	https://nsdbytes.com/template/osam/hmenu/assets/fonts/simple-Line-Icons.woff	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/fonts/simple-Line-Icons.woff	(from https://nsdbytes.com/template/osam/hmenu/assets/css/site.min.css)
19:53:15	35304/35304	---M--	200	added ('OK')	application/x-font-ttf	etag:%2289e8-5f3ceb7c-466c0dba16375e7c;;;%22	https://nsdbytes.com/template/osam/hmenu/assets/fonts/simple-Line-Icons.ttf	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/fonts/simple-Line-Icons.ttf	(from https://nsdbytes.com/template/osam/hmenu/assets/css/site.min.css)
19:53:16	180772/180772	---M-Z	200	added ('OK')	image/svg+xml	etag:%222c224-5f3ceb74-423b17f9a30b3c3;gz%22	https://nsdbytes.com/template/osam/hmenu/assets/fonts/simple-Line-Icons.svg	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/fonts/simple-Line-Icons.svg	(from https://nsdbytes.com/template/osam/hmenu/assets/css/site.min.css)
19:53:17	42175/42175	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a4bf-5f3ceb7a-9e08278667cbfc16;;;%22	https://nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfont.eot	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfont.eot	(from https://nsdbytes.com/template/osam/hmenu/assets/css/site.min.css)
19:53:17	42175/42175	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a4bf-5f3ceb7a-9e08278667cbfc16;;;%22	https://nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfont.eot?	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfontd41d.eot	(from https://nsdbytes.com/template/osam/hmenu/assets/css/site.min.css)
19:53:18	48376/48376	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22bcf8-5f3ceb71-e5c581f7b92d2d13;;;%22	https://nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfont.woff	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfont.woff	(from https://nsdbytes.com/template/osam/hmenu/assets/css/site.min.css)
19:53:19	84188/84188	---M--	200	added ('OK')	application/x-font-ttf	etag:%22148dc-5f3ceb77-eb3a2f54328b45b2;;;%22	https://nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfont.ttf	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfont.ttf	(from https://nsdbytes.com/template/osam/hmenu/assets/css/site.min.css)
19:53:20	159314/159314	---M-Z	200	added ('OK')	image/svg+xml	etag:%2226e52-5f3ceb72-9306f5e1399186f3;gz%22	https://nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfont.svg	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/fonts/weathericons-regular-webfont.svg	(from https://nsdbytes.com/template/osam/hmenu/assets/css/site.min.css)
19:53:20	22405/22405	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2009:00:42%20GMT	https://nsdbytes.com/template/osam/hmenu/app-compose.html	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/app-compose.html	(from https://nsdbytes.com/template/osam/hmenu/app-inbox.html)
19:53:20	23916/23916	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:59:52%20GMT	https://nsdbytes.com/template/osam/hmenu/app-inbox-detail.html	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/app-inbox-detail.html	(from https://nsdbytes.com/template/osam/hmenu/app-inbox.html)
19:53:21	264392/264392	---M-Z	200	added ('OK')	application/x-javascript	etag:%22408c8-5f3ceb8e-f96282292983061e;gz%22	https://nsdbytes.com/template/osam/hmenu/assets/bundles/fullcalendarscripts.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/bundles/fullcalendarscripts.bundle.js	(from https://nsdbytes.com/template/osam/hmenu/app-calendar.html)
19:53:22	10600/10600	---M-Z	200	added ('OK')	application/x-javascript	etag:%222968-5f3ceb7c-ad0361724c0807dd;gz%22	https://nsdbytes.com/template/osam/hmenu/assets/bundles/knob.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/bundles/knob.bundle.js	(from https://nsdbytes.com/template/osam/hmenu/app-calendar.html)
19:53:22	2391/2391	---M-Z	200	added ('OK')	application/x-javascript	etag:%22957-5f3ced20-6c8907b6edf1895b;gz%22	https://nsdbytes.com/template/osam/hmenu/assets/js/pages/calendar.js	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/js/pages/calendar.js	(from https://nsdbytes.com/template/osam/hmenu/app-calendar.html)
19:53:23	83319/83319	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214577-5f3ceb89-cfbe7f8ec26cc12e;gz%22	https://nsdbytes.com/template/osam/hmenu/assets/bundles/datatablescripts.bundle.js	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/bundles/datatablescripts.bundle.js	(from https://nsdbytes.com/template/osam/hmenu/page-invoices.html)
19:53:23	6576/6576	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219b0-5f3cef60-687497beca6dcbc0;gz%22	https://nsdbytes.com/template/osam/hmenu/assets/js/pages/tables/invoice.js	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/js/pages/tables/invoice.js	(from https://nsdbytes.com/template/osam/hmenu/page-invoices.html)
19:53:23	495/495	---M-Z	200	added ('OK')	text/css	etag:%221ef-5f3ceb68-4c9298497091b0df;gz%22	https://nsdbytes.com/template/osam/hmenu/assets/css/demo.css	D:/Plantillas/12/nsdbytes.com/template/osam/hmenu/assets/css/demo.css	(from https://nsdbytes.com/template/osam/hmenu/ui-helper-class.html)
